SerialNumber,Model,Capacity,CargoGroup
23562,K-18,9395,Machinery
23558,K-13,7377,Goods
39390,D-15,6756,Forestry
40134,F-13,6510,Raw Minerals
22257,J-10,2940,Food
46186,F-14,3500,Forestry
45454,P-20,5500,Metals
22104,C-18,2764,Food
38419,C-17,9181,Raw Minerals
41579,C-20,7841,Goods
42718,E-15,4628,Oil
18817,G-16,4423,Livestock
29643,P-13,6732,Oil
44120,L-12,4448,Automobiles
30649,H-11,4934,Agricultural
10182,A-11,6197,Food
21616,F-10,1312,Livestock
10529,D-13,6211,Livestock
18486,L-11,5426,Agricultural
15399,A-14,4490,Livestock
18829,O-12,4888,Metals
16475,G-17,1048,Food
42553,N-14,4174,Goods
13629,I-20,5460,Chemicals
17207,H-16,4576,Electronics
44405,J-13,9573,Oil
45442,C-20,6017,Building Materials
48905,A-18,6025,Livestock
39931,O-19,5501,Intermodal Containers
21620,H-17,1202,Building Materials
40270,M-11,3767,Machinery
48360,L-16,3932,Goods
45162,I-14,6749,Oil
48428,K-10,8242,Intermodal Containers
17695,M-20,5714,Automobiles
20496,H-15,6644,Forestry
42737,K-19,1942,Livestock
31836,L-14,3306,Automobiles
12058,L-16,1851,Metals
13532,I-10,5152,Intermodal Containers
24495,C-20,8992,Machinery
29518,B-10,9015,Machinery
31622,P-12,9731,Agricultural
11593,E-16,6464,Building Materials
28121,N-13,6028,Food
32258,C-12,3781,Building Materials
36161,C-16,7063,Chemicals
20030,F-10,2462,Metals
49749,N-18,5222,Food
30136,C-19,7457,Livestock
18852,B-15,4109,Forestry
14093,F-20,5146,Food
37968,L-13,1344,Electronics
25871,H-11,6909,Forestry
38900,M-15,5374,Agricultural
24536,E-10,9436,Metals
37904,E-15,7491,Oil
26458,D-18,6302,Food
34327,M-18,4466,Metals
19090,I-20,7306,Goods
14466,K-13,3493,Intermodal Containers
24254,N-17,3064,Agricultural
43656,G-20,6612,Electronics
36796,N-14,6613,Oil
39464,O-11,3753,Chemicals
47698,J-16,9909,Automobiles
33662,E-16,5847,Chemicals
38723,E-12,4673,Building Materials
38952,C-10,3655,Oil
13201,B-20,3161,Chemicals
42126,B-17,4394,Agricultural
23092,P-16,1647,Chemicals
39087,P-15,8959,Forestry
40624,I-20,6497,Agricultural
48438,E-18,5271,Chemicals
32870,D-16,3528,Metals
11050,N-12,4517,Automobiles
41073,D-10,7180,Raw Minerals
39711,L-15,1317,Intermodal Containers
42748,J-10,9522,Forestry
15884,L-13,4591,Electronics
44223,M-11,3880,Forestry
32857,I-13,6681,Raw Minerals
17020,H-20,2169,Forestry
16323,N-11,3973,Intermodal Containers
22545,N-19,5117,Automobiles
38524,D-19,1642,Automobiles
19619,J-20,9957,Intermodal Containers
10380,I-15,7723,Oil
45384,M-12,4013,Agricultural
40317,E-17,6377,Livestock
48183,J-13,1501,Intermodal Containers
23819,G-10,7838,Oil
30624,B-10,7214,Automobiles
32452,G-15,6789,Intermodal Containers
31147,B-13,9675,Chemicals
19389,G-11,7152,Machinery
18141,P-16,7277,Agricultural
33085,O-13,7540,Machinery
30347,I-15,1845,Livestock
37830,E-17,3860,Electronics
37816,K-19,6089,Oil
22159,M-19,3270,Food
18266,C-20,6958,Oil
28694,P-12,1335,Agricultural
13663,E-13,6133,Agricultural
23117,O-14,8806,Metals
30760,F-19,5933,Electronics
27408,H-12,7825,Automobiles
13463,J-11,6837,Raw Minerals
32597,C-16,3721,Metals
33233,L-18,9780,Automobiles
49658,B-17,5535,Machinery
33265,B-12,4035,Automobiles
26708,E-18,4990,Chemicals
11655,B-15,7918,Chemicals
23889,L-20,8700,Oil
32848,M-15,2185,Electronics
12260,M-11,9705,Oil
29946,D-19,9981,Intermodal Containers
33016,C-13,9146,Goods
33534,A-13,3987,Food
27012,L-12,4773,Livestock
27683,F-10,3502,Goods
31065,M-16,1253,Livestock
39406,M-20,3348,Food
34479,B-15,8461,Electronics
36167,E-19,4405,Agricultural
21386,B-10,3707,Chemicals
31910,N-15,7438,Goods
19897,K-14,1916,Building Materials
37152,I-20,9409,Oil
18678,B-16,1252,Raw Minerals
25736,A-20,7580,Metals
39493,P-19,7792,Goods
40344,C-10,8647,Metals
38144,G-18,9311,Agricultural
17142,J-10,2199,Machinery
47648,P-17,7129,Agricultural
23262,K-19,3740,Building Materials
10506,J-16,7435,Agricultural
40613,K-12,8502,Oil
22715,C-17,3703,Forestry
35937,F-15,4997,Electronics
13742,D-20,3398,Automobiles
27825,E-10,8902,Chemicals
13364,L-18,6211,Metals
17786,P-13,3674,Chemicals
43658,L-19,4556,Food
33450,P-16,6055,Goods
24141,L-20,6656,Oil
31174,J-12,8189,Food
37344,I-19,7762,Machinery
43808,D-16,8780,Machinery
16637,F-12,5464,Agricultural
21893,N-17,4508,Machinery
28729,A-14,9869,Intermodal Containers
22489,K-12,6845,Electronics
13279,L-10,3446,Raw Minerals
12232,A-16,2832,Automobiles
30246,H-13,9291,Food
33035,D-11,8598,Metals
23946,O-20,3393,Raw Minerals
20195,K-16,4259,Machinery
44993,K-13,5347,Intermodal Containers
26729,A-11,5891,Building Materials
27015,I-10,1223,Oil
45600,E-10,6183,Raw Minerals
27498,I-14,8063,Forestry
11517,D-20,5481,Chemicals
12211,L-15,8956,Agricultural
18792,C-11,7839,Goods
19590,K-18,5031,Chemicals
24474,F-18,7379,Intermodal Containers
43576,K-13,6823,Chemicals
40444,B-20,3933,Forestry
19329,M-16,9103,Automobiles
32522,D-16,6466,Electronics
45344,K-12,3202,Livestock
25604,H-13,3345,Electronics
28154,F-10,4882,Building Materials
43329,N-20,9465,Chemicals
20562,C-14,4537,Automobiles
30507,I-16,5718,Automobiles
48716,I-12,5555,Raw Minerals
24645,C-14,8935,Raw Minerals
13946,C-20,7680,Forestry
23401,J-15,5138,Building Materials
26649,G-18,6049,Food
21265,I-20,1775,Livestock
13140,J-12,8164,Agricultural
16012,B-18,4355,Food
21552,A-20,4360,Forestry
45239,C-19,8467,Machinery
10965,D-12,9069,Livestock
48009,B-15,1330,Metals
26965,B-14,9716,Electronics
29339,B-19,2670,Livestock
19172,K-13,9470,Forestry
41288,D-10,6428,Machinery
17018,L-12,8092,Forestry
28925,K-17,6922,Agricultural
23311,E-13,8529,Oil
30306,O-18,1001,Metals
33102,O-16,5388,Forestry
21259,K-10,1210,Metals
30665,F-19,9371,Metals
46464,P-17,8392,Metals
30279,J-12,9528,Metals
39349,D-19,4338,Agricultural
33073,L-17,5022,Building Materials
40530,H-19,8025,Forestry
48157,L-16,3148,Chemicals
21871,O-17,8396,Forestry
30268,F-13,6247,Oil
18789,F-11,7216,Intermodal Containers
23424,P-11,2308,Goods
44117,P-14,9087,Agricultural
29614,J-19,5757,Intermodal Containers
17940,B-17,2676,Metals
15985,C-15,7171,Agricultural
38906,G-17,3799,Livestock
27755,K-13,7000,Agricultural
12810,D-10,6987,Food
17446,C-19,2464,Chemicals
37678,P-14,8230,Agricultural
10916,F-17,3405,Automobiles
37925,H-10,5284,Food
49778,P-20,9670,Forestry
39293,D-11,4436,Chemicals
32672,L-14,5099,Building Materials
31735,N-15,8499,Livestock
10148,J-20,9720,Forestry
43027,J-19,4691,Machinery
29508,P-12,7669,Oil
44780,M-14,7667,Goods
15932,E-13,5481,Machinery
36913,M-14,4443,Building Materials
15746,E-19,1957,Metals
32514,P-15,4613,Food
38990,F-13,4290,Metals
44489,J-16,5353,Agricultural
48227,E-10,6863,Metals
13396,O-10,9803,Automobiles
25849,B-14,9082,Electronics
48226,A-12,7997,Electronics
19946,I-14,8313,Forestry
26834,K-16,1549,Metals
19799,P-13,5483,Goods
27685,C-12,8761,Building Materials
17409,C-13,7980,Electronics
23259,N-15,3082,Goods
30592,B-13,9434,Metals
36683,A-10,2968,Agricultural
20554,L-14,6079,Electronics
32537,M-18,7280,Metals
40079,K-12,7467,Food
39553,P-10,7881,Chemicals
18140,H-18,1176,Electronics
28184,O-16,1853,Building Materials
40489,N-17,5504,Building Materials
19680,H-11,8941,Building Materials
28117,D-14,6805,Electronics
31623,C-16,7988,Machinery
16581,B-17,7027,Goods
31619,C-15,4907,Building Materials
48146,C-15,6413,Automobiles
19858,L-14,7787,Food
31134,C-15,2692,Metals
29132,F-18,7797,Intermodal Containers
10397,N-19,4653,Chemicals
26573,F-13,1425,Oil
37909,E-11,3169,Chemicals
12722,D-15,5613,Agricultural
34709,G-15,4751,Electronics
24235,B-18,9036,Machinery
28434,G-14,5160,Automobiles
35551,M-15,5257,Machinery
21635,D-16,8384,Electronics
46720,B-15,6293,Machinery
20519,C-19,4184,Food
39448,E-19,2737,Building Materials
10641,A-20,3788,Electronics
31300,J-16,8190,Livestock
14044,N-10,7665,Machinery
10780,C-13,3448,Automobiles
33103,J-12,4305,Automobiles
30244,N-11,5429,Automobiles
33106,B-14,3010,Livestock
19219,M-19,6521,Building Materials
31279,J-19,1629,Forestry
28272,K-10,4910,Machinery
17857,I-11,9603,Electronics
49698,N-14,6569,Electronics
32255,G-13,1379,Automobiles
47038,D-18,9003,Forestry
25881,D-17,9131,Chemicals
17117,P-18,3355,Agricultural
33741,L-11,9540,Goods
39108,B-15,7925,Agricultural
36998,J-14,4553,Chemicals
44905,E-13,9383,Forestry
14564,C-10,4622,Food
17662,P-15,3162,Agricultural
49004,A-13,5945,Food
10983,B-11,9821,Agricultural
24090,P-18,1377,Machinery
19958,B-14,1558,Metals
37848,G-12,5904,Electronics
33728,J-20,6358,Oil
39532,P-20,2907,Electronics
26418,J-14,5107,Raw Minerals
41677,M-19,8929,Livestock
20538,J-14,8074,Forestry
37584,P-17,2551,Intermodal Containers
22284,C-20,3998,Chemicals
31813,O-16,9508,Chemicals
47801,J-14,1685,Livestock
36878,L-16,5863,Building Materials
15234,F-12,2193,Oil
26815,N-19,5511,Livestock
37044,J-16,4766,Chemicals
41336,A-17,9998,Agricultural
38538,C-10,7622,Chemicals
15498,I-14,3920,Oil
11021,J-16,7163,Agricultural
12110,B-15,4784,Raw Minerals
46710,A-12,2730,Goods
33776,O-18,4179,Machinery
18379,G-16,2252,Machinery
11940,K-13,8042,Electronics
23860,C-14,5511,Raw Minerals
17265,G-10,1527,Livestock
13330,A-19,8813,Forestry
20497,P-10,7408,Goods
42497,A-15,2281,Chemicals
15819,J-15,9446,Goods
22370,B-15,8001,Intermodal Containers
21598,C-10,4528,Agricultural
49804,I-15,2796,Forestry
31476,B-11,6002,Agricultural
28450,K-17,1567,Agricultural
36832,M-19,7781,Metals
49919,C-17,8163,Metals
34440,C-16,9247,Goods
34057,O-19,2188,Oil
24377,F-17,2227,Building Materials
46366,E-18,9954,Electronics
24180,F-16,9681,Livestock
47373,B-20,9333,Automobiles
12363,K-11,1628,Forestry
46474,L-11,8116,Forestry
49963,L-10,9592,Oil
39580,M-17,9592,Metals
45445,N-16,1854,Building Materials
21973,H-14,7021,Intermodal Containers
22426,P-18,8142,Goods
31596,F-15,5304,Building Materials
19070,E-19,4578,Machinery
44972,J-14,1835,Machinery
10796,P-20,2330,Electronics
14212,E-11,3987,Chemicals
31519,C-14,9023,Food
45195,K-15,7003,Intermodal Containers
45724,H-14,4443,Machinery
46814,G-10,2316,Automobiles
39398,B-11,7810,Metals
15052,H-12,8070,Chemicals
23483,C-20,3718,Automobiles
48402,J-10,5267,Oil
46227,G-18,6528,Livestock
44057,F-20,1410,Agricultural
42345,P-20,4608,Livestock
11205,F-14,4892,Machinery
47739,M-14,2399,Chemicals
27647,B-11,4068,Agricultural
14159,G-14,1631,Machinery
28089,G-20,3633,Goods
37535,F-14,3379,Electronics
27553,N-17,9155,Machinery
44924,P-19,7835,Livestock
25283,P-15,2779,Electronics
31512,O-14,7241,Chemicals
20902,N-16,6926,Food
39450,C-13,3402,Chemicals
17435,A-10,7423,Metals
21072,I-12,5856,Goods
37500,G-17,4840,Food
10251,M-10,1700,Food
36259,J-17,8010,Forestry
20816,J-20,2077,Forestry
39089,N-17,4801,Agricultural
22180,D-15,5277,Food
10354,N-17,6169,Food
34932,N-16,2627,Intermodal Containers
43713,I-14,3234,Forestry
27469,K-15,8432,Building Materials
19570,C-15,6505,Agricultural
22453,N-18,3359,Raw Minerals
30175,C-10,4869,Metals
48342,B-18,9933,Metals
31330,H-14,5799,Machinery
15547,E-11,5216,Forestry
41473,C-10,7097,Raw Minerals
21900,J-19,7991,Agricultural
11751,E-20,5728,Automobiles
10336,N-15,4668,Goods
24069,F-17,2455,Building Materials
45119,O-17,3535,Oil
27788,K-16,9252,Building Materials
25898,E-18,8894,Machinery
32821,B-12,6887,Electronics
29368,P-12,5292,Food
14873,P-10,4607,Chemicals
14369,G-15,5994,Electronics
48869,C-20,3455,Automobiles
22374,G-17,5704,Metals
46727,H-10,1726,Metals
14178,H-15,9978,Agricultural
32388,B-11,3633,Electronics
25991,D-20,3892,Raw Minerals
28862,B-16,5356,Electronics
37425,B-19,6853,Livestock
34447,D-19,4550,Machinery
14521,N-19,3771,Raw Minerals
46224,L-16,1601,Livestock
31933,K-15,4630,Food
47776,A-10,4440,Oil
20738,N-19,2512,Machinery
26568,B-20,5929,Building Materials
40198,D-11,7577,Food
20069,J-18,4999,Electronics
45161,L-13,6748,Oil
45967,K-20,8327,Forestry
11855,P-19,8630,Food
27867,E-13,6706,Livestock
18913,I-17,2314,Electronics
11012,O-20,7531,Metals
48874,G-14,1512,Machinery
31469,I-13,6597,Chemicals
37211,F-15,1272,Goods
29180,P-15,7865,Automobiles
46944,N-16,2021,Automobiles
10936,N-11,1549,Oil
32878,A-10,1601,Automobiles
23209,E-10,2150,Raw Minerals
30058,P-13,4364,Livestock
45852,K-18,2989,Chemicals
37569,L-15,4733,Chemicals
16062,P-19,5892,Automobiles
10330,P-14,1799,Electronics
11896,L-14,1910,Livestock
22286,L-16,5377,Chemicals
20039,P-16,5888,Oil
24122,K-18,8485,Building Materials
49195,M-14,5380,Automobiles
32147,C-17,8417,Livestock
48401,C-10,7621,Chemicals
18242,A-13,2615,Building Materials
26814,M-19,1951,Building Materials
37843,B-19,6405,Goods
12195,E-15,5901,Electronics
24562,H-19,6185,Forestry
21247,J-16,9441,Machinery
15862,N-18,8848,Agricultural
30423,D-20,1000,Agricultural
37351,E-20,9207,Electronics
14140,O-13,9308,Intermodal Containers
30902,A-12,9989,Metals
31120,G-15,1447,Agricultural
16817,B-14,1213,Automobiles
13947,C-19,4161,Metals
34821,O-14,8283,Machinery
32436,I-10,6189,Oil
47812,C-13,5089,Chemicals
43852,B-20,9744,Building Materials
22065,J-19,8073,Electronics
36894,O-15,2522,Livestock
21682,C-19,2773,Livestock
25839,E-16,4131,Forestry
11253,H-12,7748,Agricultural
19166,N-10,4830,Food
34508,E-18,1937,Forestry
11594,L-20,9517,Intermodal Containers
39696,F-11,5744,Intermodal Containers
36181,P-17,1852,Metals
26558,K-19,3734,Oil
13745,I-16,1880,Electronics
49285,F-18,2627,Metals
15145,E-20,7612,Machinery
15755,J-20,6511,Oil
23769,J-18,5722,Oil
10851,A-20,8587,Agricultural
40420,D-16,1727,Chemicals
27903,J-16,9593,Automobiles
11554,P-14,3536,Food
16970,O-10,2840,Electronics
40408,D-18,4503,Electronics
44966,E-18,4915,Automobiles
23760,H-14,6475,Building Materials
17400,B-11,1871,Intermodal Containers
31249,N-19,5690,Food
10526,L-13,1769,Goods
32035,E-17,1687,Livestock
21845,N-10,9177,Goods
27851,O-19,2761,Metals
23133,P-10,8853,Electronics
10075,F-13,5173,Agricultural
14183,J-13,2988,Agricultural
10064,I-18,3166,Oil
33068,M-11,7580,Automobiles
31177,P-16,7118,Goods
28802,E-18,6953,Oil
40961,B-13,6847,Forestry
13204,M-15,5231,Metals
16562,J-19,2861,Intermodal Containers
29727,P-10,6655,Goods
42054,C-19,7500,Metals
24952,H-18,7196,Oil
11718,K-11,6751,Forestry
25500,H-13,2530,Metals
24642,A-19,5300,Livestock
11478,E-13,8782,Automobiles
37452,B-10,5923,Food
25617,F-13,9884,Raw Minerals
16006,P-18,8980,Raw Minerals
29645,J-15,4533,Machinery
20629,F-10,2489,Machinery
26791,C-18,9633,Chemicals
38152,C-15,5709,Automobiles
30252,P-14,7481,Goods
42266,G-15,1185,Goods
32581,I-16,7124,Building Materials
49118,P-14,1076,Intermodal Containers
19882,G-12,8185,Livestock
32757,H-16,8517,Livestock
30373,N-12,1155,Livestock
11705,L-13,1229,Automobiles
36280,K-20,8873,Automobiles
16839,D-16,5455,Raw Minerals
17864,E-17,9891,Food
18316,E-11,3157,Food
42338,C-13,2004,Electronics
34797,B-16,9184,Food
32262,H-17,9906,Food
21700,N-20,6476,Machinery
46852,L-17,8419,Intermodal Containers
22223,M-14,2730,Electronics
28052,J-19,6558,Building Materials
13311,J-16,8139,Forestry
11440,J-11,6066,Raw Minerals
45857,M-18,6039,Oil
30583,N-19,1936,Building Materials
48951,J-11,5050,Automobiles
17705,E-13,1010,Food
37580,E-17,9356,Electronics
18839,B-17,1270,Forestry
27121,F-13,5392,Forestry
40763,E-19,2791,Building Materials
28101,M-17,3007,Chemicals
42554,A-10,3445,Goods
37756,I-17,7305,Electronics
47440,F-17,8849,Chemicals
22061,P-10,5814,Oil
33721,G-19,5069,Livestock
27680,H-17,5952,Forestry
15964,E-20,5028,Livestock
21655,E-15,7250,Forestry
17766,F-14,9475,Oil
44377,A-19,9819,Forestry
37161,H-16,1036,Intermodal Containers
48289,C-20,1615,Goods
44029,M-20,5201,Chemicals
27112,H-12,7025,Electronics
37314,F-12,7637,Agricultural
29226,I-17,9199,Chemicals
10967,F-18,5254,Building Materials
31350,B-18,1757,Goods
32055,P-12,6216,Automobiles
43582,D-18,4921,Agricultural
33902,K-17,9053,Building Materials
34412,C-11,6287,Forestry
28821,N-12,6531,Livestock
28436,M-16,8952,Building Materials
26162,A-19,9947,Metals
23305,F-18,6147,Goods
25920,P-15,4138,Machinery
29916,C-15,2734,Raw Minerals
43954,C-19,4603,Electronics
36833,I-20,5444,Food
13647,K-18,6284,Automobiles
11299,C-11,3101,Chemicals
31866,E-10,3323,Machinery
12034,G-14,4830,Forestry
48138,N-10,1840,Machinery
38690,O-18,2733,Goods
21724,N-15,8338,Automobiles
34179,B-17,3885,Machinery
19941,O-15,9536,Machinery
25696,O-17,6165,Intermodal Containers
45203,K-10,1718,Intermodal Containers
23682,C-16,4353,Food
40100,C-11,4051,Raw Minerals
37617,M-15,9223,Livestock
28260,J-20,9168,Electronics
30917,P-13,5305,Forestry
27786,P-18,1714,Raw Minerals
44397,F-20,2958,Chemicals
39909,F-12,9101,Livestock
49507,D-15,7277,Metals
37263,I-17,9667,Oil
10863,N-19,4880,Chemicals
42450,B-16,8517,Machinery
28122,C-11,2758,Chemicals
16465,J-10,2816,Raw Minerals
38944,J-17,7141,Automobiles
39440,H-12,6763,Automobiles
46624,G-15,9929,Building Materials
13839,N-19,4855,Forestry
44829,G-12,6636,Forestry
33684,F-17,7019,Raw Minerals
40299,J-20,2950,Raw Minerals
29243,N-19,6658,Electronics
26754,G-19,8880,Metals
42602,M-12,4723,Automobiles
39949,C-18,1858,Oil
24709,L-17,1409,Goods
20127,L-15,6769,Machinery
32863,D-16,5865,Forestry
34256,A-17,5264,Automobiles
47278,D-15,5846,Goods
18824,F-13,5212,Agricultural
12660,K-20,1247,Automobiles
23402,K-20,2518,Metals
13967,A-10,9920,Forestry
32287,D-18,3792,Metals
36931,E-14,9973,Metals
10656,H-20,6539,Building Materials
46926,K-13,2561,Intermodal Containers
48916,N-13,5850,Forestry
32896,M-16,6217,Automobiles
19509,B-19,9085,Intermodal Containers
36600,J-20,7100,Intermodal Containers
13281,G-17,2031,Machinery
22337,N-14,1588,Oil
47722,H-11,4817,Metals
32320,I-18,3977,Metals
34094,M-11,5290,Agricultural
27025,O-20,5784,Livestock
31641,L-10,8361,Forestry
42516,C-16,6497,Electronics
44623,O-19,3728,Food
29291,K-19,1265,Oil
34075,M-11,1600,Intermodal Containers
25490,M-11,4593,Oil
25886,N-19,9871,Raw Minerals
43726,L-20,9279,Electronics
13089,M-13,2872,Livestock
30044,J-13,9609,Electronics
24248,B-17,9283,Oil
49777,P-18,9271,Machinery
10673,C-14,7530,Livestock
43097,J-13,8465,Raw Minerals
48471,E-11,6119,Forestry
18350,K-10,3483,Food
24804,L-19,4935,Metals
44211,J-13,3775,Machinery
34680,L-18,4163,Electronics
46609,J-19,7994,Metals
38750,K-12,9603,Chemicals
28972,C-18,5230,Chemicals
23527,G-15,7372,Machinery
20280,H-16,4588,Forestry
49119,C-13,8455,Oil
29730,F-16,5903,Goods
24466,F-16,4911,Intermodal Containers
33564,N-10,6645,Forestry
24579,H-16,8651,Agricultural
20959,F-20,5657,Livestock
40293,L-20,6748,Building Materials
45369,A-15,3327,Oil
46308,B-17,4392,Agricultural
12832,M-14,5605,Agricultural
49007,C-14,9284,Forestry
49914,O-14,1659,Agricultural
27297,K-13,6380,Agricultural
39052,N-14,8313,Intermodal Containers
23856,L-20,9555,Metals
42520,E-18,9649,Electronics
26995,J-13,3608,Metals
37148,K-18,9921,Goods
17921,D-19,4632,Agricultural
12686,P-11,6924,Building Materials
43303,J-18,2845,Metals
16607,C-11,8088,Intermodal Containers
33383,M-12,7305,Agricultural
37122,F-20,2836,Intermodal Containers
32887,H-12,1223,Metals
48032,A-16,1746,Metals
27152,P-19,6284,Chemicals
31983,I-19,6772,Goods
28085,D-15,3923,Oil
46096,C-10,2977,Automobiles
37972,M-16,5221,Goods
12272,E-18,8965,Chemicals
33072,G-15,9383,Agricultural
16537,G-19,9445,Livestock
37460,H-11,3034,Building Materials
19995,M-19,8164,Intermodal Containers
27140,H-15,2540,Electronics
38665,N-15,3745,Machinery
43759,C-16,7080,Building Materials
37742,L-14,1669,Forestry
10761,A-12,8904,Machinery
48619,M-16,5251,Intermodal Containers
27651,M-14,3048,Electronics
19735,J-18,4211,Raw Minerals
39992,B-12,7191,Raw Minerals
41291,D-13,5102,Livestock
25472,P-16,9098,Automobiles
48823,A-16,4464,Metals
30484,J-13,3288,Intermodal Containers
16558,N-20,2661,Chemicals
42981,F-16,8255,Food
17697,A-10,6204,Food
48110,J-16,3351,Goods
17074,I-11,7099,Electronics
31980,F-10,2825,Building Materials
34519,N-16,3845,Machinery
49815,B-12,5493,Forestry
29945,K-11,3219,Chemicals
13709,O-20,3241,Automobiles
35444,P-11,2669,Automobiles
24233,L-11,1095,Livestock
21937,D-10,6719,Goods
47541,M-14,2655,Raw Minerals
22371,M-12,7358,Electronics
27322,A-13,1203,Raw Minerals
33259,K-14,1661,Raw Minerals
45200,B-19,8550,Goods
14095,J-15,8027,Forestry
38614,E-12,7606,Chemicals
15241,D-13,2905,Forestry
18761,F-14,8113,Raw Minerals
45476,K-18,7629,Oil
17091,G-10,9022,Building Materials
32246,J-20,6627,Electronics
41488,H-11,5624,Livestock
22264,K-13,7839,Intermodal Containers
28981,L-17,6659,Building Materials
18302,F-15,8548,Automobiles
28143,N-18,1923,Electronics
30095,L-10,5756,Metals
14761,A-18,6793,Agricultural
27294,M-19,6135,Machinery
34505,B-13,7698,Forestry
30295,K-19,7688,Livestock
22639,B-17,2958,Goods
39042,H-16,7760,Livestock
21659,F-18,1677,Intermodal Containers
47656,C-13,1347,Raw Minerals
38119,N-19,8782,Agricultural
28657,C-17,6299,Raw Minerals
21170,K-12,9007,Goods
46473,M-16,8307,Agricultural
26824,E-10,9638,Metals
32129,J-17,6608,Machinery
41924,O-12,2480,Automobiles
46018,P-10,9357,Oil
49997,O-12,1408,Livestock
13881,G-18,2020,Electronics
10137,A-19,3213,Intermodal Containers
10123,C-17,9528,Machinery
34177,G-11,5897,Raw Minerals
18138,A-17,4281,Goods
